4.749348,22,24,1920,4312,9.474984,31,29,3087.581543,6961.797363,6,6,226.143148,206.466829,12183.67088,11644.90849,255,2379966719,234869924,255,0.000737,0.000602,0.000135,87,180,0,0,4,0,5,1,1,1,0,0,0,2,8,0,5
2.363331,30,42,2302,34406,30.042342,31,29,7535.126953,113693.7578,5,15,81.482621,56.502925,5472.837821,5244.798782,255,3291527861,1095232046,255,0.16005,0.103213,0.056837,77,819,0,0,10,0,15,8,1,6,0,0,0,8,16,0,5
0.143857,62,58,5928,8010,827.210342,31,29,324377.6875,437768.0625,14,17,2.397617,2.557553,229.357547,241.061585,255,547096284,547348732,255,0.000644,0.00051,0.000134,96,138,0,0,1,0,5,1,1,1,0,0,0,5,1,0,5
2.338994,16,18,1540,1644,14.108629,31,29,4938.875488,5311.685059,4,4,155.900264,137.342766,10500.74961,307.957625,255,2956556548,3162627531,255,0.004299,0.004166,0.000133,96,91,0,0,10,0,15,8,1,6,0,0,0,8,16,0,5
1.982903,16,18,1540,1644,16.642266,31,29,5825.801758,6265.561035,4,4,132.172802,111.92382,8362.788614,204.898234,255,541941707,3223237064,255,0.08102,0.080197,0.000823,96,91,0,0,10,0,8,8,1,2,0,0,0,8,8,0,5
19.887928,16,18,1272,2572,1.659298,31,29,479.889099,977.477417,4,4,1325.83665,1242.95475,101746.797,2857.24375,255,3817386191,3817717543,255,0.000793,0.000645,0.000148,80,143,0,0,19,0,13,1,1,2,0,0,0,5,11,0,5
1.42124,16,18,1540,1644,23.219161,31,29,8128.11377,8741.662109,4,4,94.672868,83.573352,6468.278881,153.080156,255,2652362268,1133851576,255,0.001031,0.000487,0.000544,96,91,0,0,10,0,15,8,1,6,0,0,0,8,16,0,5
23.485695,62,58,5928,8010,5.066914,31,29,1986.911621,2681.462158,14,17,391.428251,412.015575,88415.26089,90606.70035,255,3111515284,962271691,255,0.000769,0.000626,0.000143,96,138,0,0,1,0,9,1,1,1,0,0,0,6,1,0,5
37.767029,14,18,1684,10168,0.820822,31,29,331.29425,2034.367065,3,5,2905.059077,2360.402906,318704.7056,287289.7008,255,1549427515,1550665219,255,0.000731,0.000572,0.000159,120,565,1,3924,2,0,5,2,1,1,0,0,1,12,2,0,5
0.611112,8,12,424,8824,31.090864,31,29,4856.720215,105892.2109,1,4,87.142859,61.333556,5038.757841,2904.327562,255,3594103342,3783633830,255,0.059941,0.059108,0.000833,53,735,0,0,3,0,8,1,1,7,0,0,0,17,2,0,5
0.68416,4,4,520,304,10.231525,31,29,4560.336914,2666.042969,0,0,141.996672,158.673672,200.803719,224.390672,0,0,0,0,0,0,0,130,76,0,0,16,0,9,1,1,9,0,0,0,16,12,0,5
3.793336,64,66,3806,51808,34.007007,31,29,7902.279297,107607.6563,7,26,60.206667,58.294015,5332.610565,5250.358304,255,414579232,416985927,255,0.004398,0.004216,0.000182,59,785,0,0,19,0,3,1,1,2,0,0,0,5,3,0,5
1.318514,16,18,1540,1644,25.028176,31,29,8761.37793,9422.728516,4,4,94.1525,77.5255,6055.567333,149.768719,255,2114466625,3621027667,255,0.078999,0.078105,0.000894,96,91,0,0,14,0,8,13,1,7,0,0,0,17,6,0,5
1.174123,16,18,1540,1644,28.106083,31,29,9838.832031,10581.51465,4,4,78.202533,67.704531,5601.479937,154.752156,255,737036447,3681026732,255,0.024014,0.023138,0.000876,96,91,0,0,8,0,8,6,1,1,0,0,0,6,6,0,5
5.195286,40,42,2558,23162,15.591058,31,29,3841.94458,34817.71875,7,14,136.708894,126.700683,0,9250.797778,255,4084034340,1782001056,255,0.000669,0.000554,0.000115,64,551,0,0,19,0,5,1,1,1,0,0,0,5,7,0,5
1.216604,16,18,1540,1644,27.124685,31,29,9495.283203,10212.0332,4,4,81.086199,74.59,5833.096887,185.422516,255,3266486069,1342445366,255,0.024008,0.023162,0.000846,96,91,0,0,15,0,15,14,1,6,0,0,0,14,16,0,5
1.037684,16,18,1540,1644,31.80159,31,29,11132.4834,11972.81641,4,4,69.156068,64.659125,4846.653093,160.121094,255,3291526923,1331042964,255,0.004008,0.003137,0.000871,96,91,0,0,10,0,15,8,1,6,0,0,0,8,16,0,5
5.275235,64,66,3806,51808,24.453886,31,29,5682.400879,77378.92188,7,26,83.728758,81.145815,6444.539665,6348.595063,255,4231645183,4231996320,255,0.000892,0.000751,0.000141,59,785,0,0,16,0,4,1,1,3,0,0,0,12,1,0,5
1.152917,16,18,1540,1644,28.623049,31,29,10019.80176,10776.14453,4,4,82.328644,67.161117,5502.124074,144.578391,255,469437034,3492647817,255,0.012023,0.011177,0.000846,96,91,0,0,16,0,9,15,1,9,0,0,0,16,12,0,5
0.273914,14,6,8928,320,69.364835,31,29,242148.9844,7798.067871,4,1,24.901273,51.517398,1679.697982,102.72807,255,1444523536,40955410,255,0.02092,0.01611,0.00481,638,53,0,0,3,0,8,1,1,7,0,0,0,17,2,0,5
0.491843,52,42,37230,3380,189.084734,31,29,593929.375,53675.66797,18,8,9.635823,11.983439,781.096832,25.246309,255,247099775,248085959,255,0.000635,0.000519,0.000116,716,80,0,0,1,0,4,1,1,2,0,0,0,5,1,0,5
2.133915,16,18,1540,1644,15.464534,31,29,5413.523926,5822.162598,4,4,152.400076,119.39618,9540.106205,241.299344,255,1789424554,1094646585,255,0.161006,0.104179,0.056827,96,91,0,0,6,0,4,5,1,2,0,0,0,5,7,0,5
2.300005,28,42,2198,34406,29.999935,31,29,7373.896973,116824.0938,5,15,88.448882,53.971049,5693.093648,4692.841657,255,2101938913,1001633803,255,0.088977,0.087182,0.001795,79,819,0,0,6,0,5,5,1,3,0,0,0,5,7,0,5
1.465243,28,30,4656,3080,38.901398,31,29,24514.70508,16259.41895,7,7,54.256592,50.506551,3569.76504,96.5025,255,354583985,1826382452,255,0.000696,0.000549,0.000147,166,103,0,0,3,0,5,1,1,3,0,0,0,5,8,0,5
1.5336,16,18,1540,1644,21.517997,31,29,7532.603027,8101.199707,4,4,102.219001,83.498117,6832.281135,176.514797,255,3934807505,3468629805,255,0.114983,0.114124,0.000859,96,91,0,0,6,0,4,5,1,2,0,0,0,5,7,0,5
1.42323,16,18,1540,1644,23.186694,31,29,8116.748047,8729.439453,4,4,94.858736,87.761188,6841.558069,159.979344,255,2101942370,3279056256,255,0.025791,0.01905,0.006741,96,91,0,0,6,0,5,5,1,3,0,0,0,5,7,0,5
0.017619,16,18,1540,1644,1872.977956,31,29,655655.8125,705147.8125,4,4,1.153533,1.072812,87.968904,2.027766,255,2816682476,2819124298,255,0.000559,0.000448,0.000111,96,91,0,0,11,0,8,6,1,6,0,0,0,12,21,0,5
1.537098,16,18,1540,1644,21.469027,31,29,7515.460938,8082.763672,4,4,108.574071,86.587937,5992.508061,177.819125,255,4264044575,1255447861,255,0.111065,0.065102,0.045963,96,91,0,0,14,0,8,13,1,7,0,0,0,17,6,0,5
1.531111,16,18,1540,1644,21.552977,31,29,7544.848145,8114.369141,4,4,109.286074,98.868797,6838.872683,181.682094,255,2114465671,1321446812,255,0.048995,0.048077,0.000918,96,91,0,0,14,0,8,13,1,7,0,0,0,17,6,0,5
0.022555,16,18,1540,1644,1463.090275,31,29,512170.2813,550831.3125,4,4,1.482133,1.299059,95.368015,2.610018,255,2816684357,2821170719,255,0.000587,0.000468,0.000119,96,91,0,0,11,0,8,6,1,6,0,0,0,12,21,0,5
1.549927,16,18,1540,1644,21.291325,31,29,7453.254395,8015.861328,4,4,110.686286,91.138,8660.776718,198.049859,255,244522876,3378616172,255,0.000709,0.000578,0.000131,96,91,0,0,14,0,3,13,1,2,0,0,0,17,4,0,5
2.054385,28,42,2198,34406,33.586695,31,29,8255.511719,130791.4531,5,15,76.074368,50.079341,4970.74584,3620.313789,255,3354102162,984242478,255,0.001995,0.001131,0.000864,79,819,0,0,8,0,3,6,1,1,0,0,0,6,4,0,5
0.02257,16,18,1540,1644,1462.117914,31,29,511829.875,550465.25,4,4,1.4842,1.301059,92.492097,2.71817,255,2816687044,2818603722,255,0.000557,0.000446,0.000111,96,91,0,0,11,0,8,6,1,6,0,0,0,12,21,0,5
1.640047,16,18,1540,1644,20.121375,31,29,7043.700684,7575.393066,4,4,117.119215,96.447414,8194.179914,175.078891,255,626974864,991282194,255,0.00058,0.000437,0.000143,96,91,0,0,15,0,8,14,1,2,0,0,0,14,8,0,5
1.430365,16,18,1540,1644,23.071035,31,29,8076.260254,8685.895508,4,4,95.335067,84.070766,6513.999261,188.392812,255,1609425985,1119234352,255,0.00195,0.001161,0.000789,96,91,0,0,15,0,11,14,1,3,0,0,0,14,9,0,5
1.626985,14,18,1684,10168,19.053649,31,29,7690.29834,47223.54688,3,5,125.117697,95.677882,9549.458016,8362.21103,255,1974583035,4143042241,255,0.000579,0.000458,0.000121,120,565,1,3924,2,0,5,2,1,6,0,0,1,4,2,0,5
1.379043,16,18,1540,1644,23.929638,31,29,8376.824219,9009.146484,4,4,91.910131,79.30582,6219.754938,157.659516,255,926976487,3279049701,255,0.036648,0.030843,0.005805,96,91,0,0,15,0,5,14,1,3,0,0,0,14,7,0,5
1.963886,16,18,1540,1644,16.803419,31,29,5882.215332,6326.23291,4,4,127.720735,122.71375,8153.715662,208.870516,255,2424875866,3137193770,255,0.000581,0.000462,0.000119,96,91,0,0,4,0,8,4,1,2,0,0,0,4,10,0,5
0.652969,38,40,2438,18508,117.922902,31,29,29085.60742,221094.7188,7,13,17.638946,17.169815,1135.513257,1121.771969,255,3519969978,2320769712,255,0.00063,0.000513,0.000117,64,463,0,0,11,0,4,1,1,3,0,0,0,4,10,0,5
2.081201,16,18,1540,1644,15.856229,31,29,5550.641113,5969.629883,4,4,138.722803,122.369062,9788.241397,223.804578,255,4127329214,3141363885,255,0.001038,0.000924,0.000114,96,91,0,0,5,0,8,5,1,4,0,0,0,6,8,0,5
2.492837,40,42,2558,23162,32.4931,31,29,8006.941406,72563.10938,7,14,63.887514,60.789221,4238.835437,4131.252339,255,3546614204,1309586790,255,0.000594,0.000475,0.000119,64,551,0,0,16,0,13,1,1,8,0,0,0,12,11,0,5
1.987619,16,18,1540,1644,16.602779,31,29,5811.979004,6250.694824,4,4,132.486935,124.156312,7719.83309,223.961031,255,541942752,1146500075,255,0.001248,0.001117,0.000131,96,91,0,0,10,0,8,8,1,2,0,0,0,8,8,0,5
2.036021,28,42,2198,34406,33.889631,31,29,8329.972656,131971.1406,5,15,81.42772,50.87135,6485.374473,4318.698237,255,2857390771,3096899129,255,0.001995,0.001167,0.000828,79,819,0,0,16,0,9,15,1,9,0,0,0,16,12,0,5
1.46016,16,18,1540,1644,22.600263,31,29,7911.461426,8508.65625,4,4,112.215307,91.186312,7156.054628,163.229688,255,2857394199,1119245104,255,0.001984,0.001178,0.000806,96,91,0,0,16,0,9,15,1,9,0,0,0,16,12,0,5
1.981666,16,18,1540,1644,16.652655,31,29,5829.438477,6269.472168,4,4,132.082002,116.539766,9132.584289,240.123375,255,4181588533,1107511307,255,0.000601,0.000482,0.000119,96,91,0,0,16,0,9,15,1,5,0,0,0,16,8,0,5
0.022551,16,18,1540,1644,1463.349733,31,29,512261.0938,550929,4,4,1.483,1.299412,93.828797,2.758136,255,667105387,672697079,255,0.000572,0.000458,0.000114,96,91,0,0,11,0,8,6,1,6,0,0,0,12,21,0,5
0,1,0,46,0,0,0,0,0,0,0,0,60000.568,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,5
0,1,0,46,0,0,0,0,0,0,0,0,60000.548,0,0,0,0,0,0,0,0,0,0,46,0,0,0,1,2,1,1,1,1,0,0,0,1,1,1,5
0.001032,2,2,132,164,2906.976908,31,29,511627.9375,635658.9375,0,0,0.009,0.007,0,0,0,0,0,0,0,0,0,66,82,0,0,1,0,5,1,1,2,0,0,0,12,1,0,5
2.754123,30,42,2302,34406,25.779532,31,29,6465.942383,97561.36719,5,15,98.350498,66.711609,6036.967164,5953.917431,255,4121586253,1010637705,255,0.01973,0.018943,0.000787,77,819,0,0,14,0,2,1,1,4,0,0,0,2,10,0,5
3.276754,16,18,1540,1644,10.070942,31,29,3525.440186,3791.557129,4,4,234.030076,204.76975,21848.09344,499.76925,255,1741939800,3296732377,255,0.000645,0.000435,0.00021,96,91,0,0,8,0,2,2,1,2,0,0,0,2,10,0,5
0.057113,30,42,2302,34406,1243.149562,31,29,311802.9063,4704638,5,15,1.958034,1.381049,127.561241,98.905453,255,3056682948,3059976163,255,0.000622,0.000486,0.000136,77,819,0,0,16,0,13,6,1,8,0,0,0,12,11,0,5
2.708725,30,42,2302,34406,26.211594,31,29,6574.311035,99196.48438,5,15,96.728038,67.68855,6642.159501,6373.994575,255,2509908241,3095757206,255,0.002007,0.001177,0.00083,77,819,0,0,15,0,3,1,1,6,0,0,0,1,16,0,5
0.025258,16,18,1540,1644,1306.516795,31,29,457360.0625,491883.7813,4,4,1.663133,1.458294,118.430658,2.457553,255,907106391,912919936,255,0.000584,0.000464,0.00012,96,91,0,0,16,0,13,6,1,8,0,0,0,12,11,0,5
3.470804,28,42,2198,34406,19.88012,31,29,4886.476074,77416.07031,5,15,138.819714,86.743476,11671.81025,7967.825093,255,746971484,3098417623,255,0.002872,0.001064,0.001808,79,819,0,0,9,0,3,5,1,2,0,0,0,5,12,0,5
3.127145,16,18,1540,1644,10.552756,31,29,3694.104248,3972.952881,4,4,208.427666,178.234062,14675.56388,335.012406,255,746972322,1010050002,255,0.098999,0.097165,0.001834,96,91,0,0,9,0,3,5,1,2,0,0,0,5,12,0,5
0.236106,4,4,528,304,29.647701,31,29,13417.70215,7725.34375,0,0,21.329334,59.673332,30.159283,84.377398,0,0,0,0,0,0,0,132,76,0,0,16,0,3,1,1,2,0,0,0,12,6,0,5
3.02274,16,18,1540,1644,10.917248,31,29,3821.698242,4110.178223,4,4,201.491729,188.889625,13191.29838,360.842656,255,3637392699,3312420762,255,0.000711,0.000503,0.000208,96,91,0,0,10,0,3,2,1,2,0,0,0,2,7,0,5
3.033173,16,18,1540,1644,10.879696,31,29,3808.552734,4096.040527,4,4,202.187129,189.544688,13313.08403,369.999625,255,1492007107,1163400845,255,0.000581,0.000454,0.000127,96,91,0,0,10,0,3,2,1,2,0,0,0,2,7,0,5
1.655228,16,18,1540,1644,19.93683,31,29,6979.098633,7505.914551,4,4,110.325133,92.181062,8078.431298,198.817875,255,3366616798,3893435577,255,0.117908,0.088147,0.029761,96,91,0,0,8,0,3,2,1,1,0,0,0,2,7,0,5
1.498092,16,18,1540,1644,22.028019,31,29,7711.141602,8293.214844,4,4,99.84713,83.523883,6747.365152,165.064016,255,1697036082,4044032622,255,0.079032,0.078181,0.000851,96,91,0,0,9,0,3,5,1,2,0,0,0,5,7,0,5
0.025886,16,18,1540,1644,1274.820405,31,29,446264.4063,479950.5625,4,4,1.703667,1.495765,114.293833,2.786866,255,3056684992,3061017155,255,0.000729,0.000455,0.000274,96,91,0,0,16,0,13,6,1,8,0,0,0,12,11,0,5
2.14034,16,18,1540,1644,15.41811,31,29,5397.272949,5804.685059,4,4,142.66674,125.363883,8535.309596,281.604844,255,3012362789,3981629411,255,0.009288,0.009145,0.000143,96,91,0,0,9,0,1,5,1,1,0,0,0,5,4,0,5
0.001034,2,2,132,164,2901.354085,31,29,510638.3125,634429.4375,0,0,0.009,0.002,0,0,0,0,0,0,0,0,0,66,82,0,0,1,0,3,1,1,3,0,0,0,3,1,0,5
7.0741,64,66,3806,51808,18.235535,31,29,4237.429688,57702.32422,7,26,112.282268,108.824015,8753.924296,8614.215476,255,1182063656,1182338060,255,0.000644,0.00053,0.000114,59,785,0,0,2,0,5,1,1,1,0,0,0,1,8,0,5
0.065226,8,10,1052,824,260.632249,31,29,112961.0859,91006.64844,2,2,9.265286,7.192222,734.250515,19.875701,255,2894940269,2909572612,255,0.000608,0.000491,0.000117,132,82,1,83,1,0,1,1,1,1,0,0,1,3,1,0,5
0.197303,52,54,2934,3742,532.176407,31,29,116693.6172,148928.2969,11,15,3.93952,4.017592,405.160058,10.511219,255,2959131952,2959939405,255,0.000559,0.000439,0.00012,56,69,0,0,2,0,1,1,1,1,1,1,0,2,1,0,5
0.223365,14,6,8928,320,85.062568,31,29,296948.9375,9562.823242,4,1,17.181923,44.553,1568.017689,66.761977,255,427104476,2877802928,255,0.000601,0.000463,0.000138,638,53,0,0,2,0,13,1,1,3,0,0,0,5,2,0,5
0.000938,2,2,132,164,3198.294302,31,29,562899.8125,699360.375,0,0,0.001,0.004,0,0,0,0,0,0,0,0,0,66,82,0,0,1,0,3,1,1,2,0,0,0,2,1,0,5
0.051301,8,10,1052,824,331.377564,31,29,143622.9375,115709.25,2,2,7.276428,5.642444,584.756646,14.553046,255,689549392,694013825,255,0.000673,0.000514,0.000159,132,82,1,83,1,0,3,1,1,2,0,0,1,2,1,0,5
0.025846,16,18,1540,1644,1276.793277,31,29,446955.0313,480693.3125,4,4,1.703467,1.492823,111.895161,2.840667,255,907103069,3060487998,255,0.0006,0.000465,0.000135,96,91,0,0,16,0,13,6,1,8,0,0,0,12,11,0,5
2.678282,16,18,1540,1644,12.321331,31,29,4313.212891,4638.794434,4,4,178.531067,153.968125,12459.89788,425.117813,255,2832361848,1409651426,255,0.210655,0.06082,0.149835,96,91,0,0,6,0,3,1,1,1,0,0,0,3,12,0,5
1.752865,16,18,1540,1644,18.826322,31,29,6590.353516,7087.825195,4,4,116.836997,109.525375,7374.841363,221.511313,255,3842426935,1851494362,255,0.00059,0.000455,0.000135,96,91,0,0,9,0,3,5,1,2,0,0,0,5,7,0,5
5.475271,22,24,1920,4312,8.218771,31,29,2678.223389,6038.787598,6,6,260.711106,248.853181,0,18626.52717,255,1842064297,3991877769,255,0.000617,0.000496,0.000121,87,180,0,0,11,0,5,1,1,1,0,0,0,12,8,0,5
0.000899,2,2,146,178,3337.041242,31,29,649610.6875,791991.125,0,0,0.001,0.004,0,0,0,0,0,0,0,0,0,73,89,0,0,1,0,10,1,1,1,0,0,0,12,1,0,5
12.960367,122,126,7816,15132,19.058102,31,29,4785.049805,9266.404297,30,32,111.723102,103.678613,27556.05083,26474.98231,255,1779485579,3925918853,255,0.000674,0.000534,0.00014,64,120,0,0,7,0,8,1,1,4,0,0,0,12,5,0,5
15.107742,66,66,3910,51808,8.671051,31,29,2039.21936,27018.72852,7,26,236.053658,232.417359,20136.98688,588.020937,255,557032235,557349131,255,0.000754,0.000605,0.000149,59,785,0,0,11,0,3,1,1,1,0,0,0,4,6,0,5
2.962994,16,18,1540,1644,11.137383,31,29,3898.759033,4193.056152,4,4,197.510194,170.861187,14706.16272,425.287781,255,686972716,1327449131,255,0.23097,0.229206,0.001764,96,91,0,0,6,0,18,6,1,4,0,0,0,8,17,0,5
1.276279,4,4,568,312,5.484694,31,29,2670.262695,1466.763916,0,0,402.002,403.649,568.506062,570.841625,0,0,0,0,0,0,0,142,78,0,0,7,0,8,1,1,3,0,0,0,5,21,0,5
2.240076,16,18,1540,1644,14.731643,31,29,5156.967773,5546.240234,4,4,159.983067,130.854,9650.621724,264.480156,255,3509080049,1227853431,255,0.015706,0.015555,0.000151,96,91,0,0,7,0,6,5,1,2,0,0,0,12,6,0,5
3.270188,16,18,1540,1644,10.091163,31,29,3532.518555,3799.169922,4,4,233.480996,192.326469,22002.53407,496.595656,255,3891519644,1150762283,255,0.000779,0.000637,0.000142,96,91,0,0,11,0,7,10,1,1,0,0,0,12,6,0,5
0.843379,52,54,2934,3740,124.499184,31,29,27299.70703,34821.82813,11,15,16.530725,15.90266,1395.16816,52.703578,255,427101356,2577657944,255,0.00066,0.000534,0.000126,56,69,0,0,1,0,13,1,1,3,1,1,0,5,1,0,5
2.867197,30,42,2302,34406,24.76286,31,29,6210.943848,93713.82813,5,15,98.823761,71.649901,6275.26715,6551.089863,255,3266487154,3231421417,255,0.002006,0.001196,0.00081,77,819,0,0,12,0,9,12,1,5,0,0,0,12,9,0,5
2.701071,16,18,1540,1644,12.217376,31,29,4276.821777,4599.656738,4,4,192.905713,158.569641,12994.48334,299.310906,255,1624523643,1220048073,255,0.007006,0.005378,0.001628,96,91,0,0,12,0,10,12,1,6,0,0,0,12,9,0,5
0.000991,2,2,146,178,3027.245271,31,29,589303.75,718466.1875,0,0,0.01,0.005,0,0,0,0,0,0,0,0,0,73,89,0,0,2,0,4,1,1,2,0,0,0,4,3,0,5
2.950725,30,42,2302,34406,24.061882,31,29,6035.126953,91061.00781,5,15,105.370858,73.754626,6805.53125,6168.59711,255,2424874131,3135838986,255,0.000641,0.000535,0.000106,77,819,0,0,14,0,7,13,1,1,0,0,0,14,6,0,5
2.943701,16,18,1540,1644,11.210378,31,29,3924.311523,4220.537109,4,4,196.224464,171.692359,15551.33448,362.935719,255,2369071859,3176429177,255,0.027727,0.024928,0.002799,96,91,0,0,21,0,7,21,1,4,0,0,0,21,6,0,5
0.022582,16,18,1540,1644,1461.340883,31,29,511557.875,550172.6875,4,4,1.485733,1.298706,93.982767,2.873964,255,667104435,672139235,255,0.000632,0.000501,0.000131,96,91,0,0,11,0,8,6,1,6,0,0,0,12,21,0,5
2.618074,16,18,1540,1644,12.604686,31,29,4412.403809,4745.473145,4,4,186.970424,160.992938,11639.85328,327.086031,255,2329908132,3289231831,255,0.043003,0.042186,0.000817,96,91,0,0,21,0,12,21,1,9,0,0,0,21,11,0,5
2.413195,16,18,1540,1644,13.674818,31,29,4787.015137,5148.361816,4,4,160.85694,141.54,10622.49304,255.621016,255,184524205,3441620583,255,0.007191,0.007012,0.000179,96,91,0,0,21,0,12,21,1,9,0,0,0,21,11,0,5
0.004836,8,10,1052,824,3515.301876,31,29,1523573.25,1227460.75,2,2,0.641,0.477778,35.8154,0.947098,255,2816681269,668086204,255,0.000658,0.000532,0.000126,132,82,1,83,1,0,13,1,1,2,0,0,1,12,2,0,5
2.34886,16,18,1540,1644,14.049368,31,29,4918.130371,5289.374512,4,4,180.655389,139.2875,9766.063689,285.764406,255,1476921942,1391059931,255,0.314035,0.120259,0.193776,96,91,0,0,8,0,11,7,1,5,0,0,0,9,9,0,5
3.12101,16,18,1540,1644,10.5735,31,29,3701.365723,3980.762451,4,4,222.798713,183.561875,13271.75003,370.811094,255,1492007926,1163955365,255,0.000574,0.000456,0.000118,96,91,0,0,6,0,10,6,1,3,0,0,0,6,9,0,5
0.637723,40,42,2558,23162,127.014388,31,29,31298.85352,283646.6563,7,14,16.329974,15.9313,0,996.230136,255,414582214,543376791,255,0.000594,0.000467,0.000127,64,551,0,0,19,0,5,1,1,1,0,0,0,5,8,0,5
9.156143,78,80,4550,72810,17.146958,31,29,3924.796631,62821.21094,7,33,122.075721,117.378394,22662.38544,22231.15611,255,1551999301,3701897866,255,0.00077,0.000619,0.000151,58,910,0,0,8,0,12,1,1,1,0,0,0,9,11,0,5
0.00094,2,2,132,164,3191.489368,31,29,561702.125,697872.3125,0,0,0.001,0.008,0,0,0,0,0,0,0,0,0,66,82,0,0,1,0,4,1,1,3,0,0,0,12,3,0,5
2.889577,30,42,2302,34406,24.571071,31,29,6162.839844,92988.00781,5,15,99.594033,70.464217,6488.258372,5249.576635,255,532005481,3140972117,255,0.000652,0.00054,0.000112,77,819,0,0,6,0,9,6,1,1,0,0,0,8,9,0,5
2.703711,30,42,2302,34406,26.260203,31,29,6586.50293,99380.44531,5,15,93.213894,63.704342,6450.035691,4776.413512,255,889422165,3146431460,255,0.092663,0.091832,0.000831,77,819,0,0,11,0,9,10,1,1,0,0,0,12,9,0,5
42.751202,24,24,2024,4312,1.099384,31,29,363.030731,773.405151,6,6,1943.218455,1858.71675,229170.6356,6840.156,255,3202294573,1057291210,255,0.000881,0.000701,0.00018,84,180,0,0,7,0,5,1,1,1,0,0,0,5,7,0,5
2.806037,16,18,1540,1644,11.760358,31,29,4116.838379,4427.59668,4,4,187.0468,164.991406,13168.48343,274.237437,255,1624521726,1078442625,255,0.002992,0.001182,0.00181,96,91,0,0,12,0,10,12,1,6,0,0,0,12,9,0,5
2.864943,16,18,1540,1644,11.518554,31,29,4032.191895,4336.561035,4,4,190.975606,179.027187,15748.32864,369.258594,255,17039941,3331478216,255,0.000637,0.000507,0.00013,96,91,0,0,12,0,9,12,1,5,0,0,0,12,9,0,5
3.085908,16,18,1540,1644,10.693773,31,29,3743.46875,4026.043701,4,4,205.706333,179.224297,14874.11393,378.19625,255,746973182,1040636661,255,0.039967,0.039094,0.000873,96,91,0,0,21,0,18,21,1,4,0,0,0,21,17,0,5
0.52261,38,40,2438,18508,147.3374,31,29,36340.67578,276244.2188,7,13,14.115702,13.38541,928.901189,904.617668,255,1554582671,273804872,255,0.000715,0.000575,0.00014,64,463,0,0,5,0,5,1,1,1,0,0,0,4,7,0,5
2.731069,16,18,1540,1644,12.08318,31,29,4229.845215,4549.134277,4,4,182.042261,182.027469,15603.24078,341.545219,255,2369072810,3300377544,255,0.000886,0.000656,0.00023,96,91,0,0,21,0,7,21,1,4,0,0,0,21,6,0,5
2.92156,30,42,2302,34406,24.302085,31,29,6095.373535,91970.03906,5,15,100.732825,71.231338,8024.083764,7232.224964,255,2329907288,1117163177,255,0.00195,0.001074,0.000876,77,819,0,0,21,0,12,21,1,9,0,0,0,21,11,0,5
0.223437,8,12,424,8824,85.035157,31,29,13283.38672,289620.7813,1,4,31.871142,20.265001,2168.614671,1725.5513,255,2572490078,530289372,255,0.000641,0.000491,0.00015,53,735,0,0,2,0,13,1,1,3,0,0,0,5,2,0,5
3.089736,30,42,2302,34406,22.97931,31,29,5763.599121,86964.0625,5,15,110.335646,79.11541,7425.870535,6148.911992,255,1981938945,981243871,255,0.005069,0.004229,0.00084,77,819,0,0,8,0,8,7,1,2,0,0,0,9,5,0,5
0.061594,8,10,1052,824,276.000917,31,29,119622.0469,96373.02344,2,2,8.746715,6.791222,601.343149,16.677879,255,2779130553,2789574046,255,0.00095,0.000468,0.000482,132,82,1,83,1,0,2,1,1,1,0,0,1,8,1,0,5
1.737904,38,40,2438,18508,44.306246,31,29,10928.10645,83070.17969,7,13,46.962162,44.548591,3731.930603,3638.339191,255,2226614473,1675495832,255,0.000649,0.000506,0.000143,64,463,0,0,11,0,4,1,1,1,0,0,0,12,10,0,5
0.070694,6,8,320,1826,183.891138,31,29,30214.72852,180835.7188,1,2,14.0654,10.032571,986.10748,15.939722,255,2959133127,2971397277,255,0.00058,0.000461,0.000119,53,228,0,0,3,0,8,1,1,4,0,0,0,12,3,0,5
1.421515,28,30,4656,3080,40.098065,31,29,25268.81641,16759.58398,7,7,52.637111,48.999793,3030.983461,78.383867,255,642066628,2580803075,255,0.000649,0.000517,0.000132,166,103,0,0,11,0,2,1,1,2,0,0,0,8,7,0,5
2.357689,16,18,1540,1644,13.996758,31,29,4899.713379,5269.567383,4,4,157.155535,131.259531,13407.77093,300.795156,255,2832357433,3754834235,255,0.139001,0.126276,0.012725,96,91,0,0,6,0,18,6,1,4,0,0,0,8,17,0,5
2.260115,16,18,1540,1644,14.601028,31,29,5111.244629,5497.06543,4,4,150.62626,132.113594,8989.585321,317.058562,255,2882425838,1331045527,255,0.015039,0.014175,0.000864,96,91,0,0,11,0,6,10,1,3,0,0,0,12,6,0,5
1.369872,40,42,2558,23162,59.129613,31,29,14570.70508,132047.375,7,14,35.117128,33.397928,2312.391932,2255.148205,255,3359839661,836146202,255,0.000679,0.000554,0.000125,64,551,0,0,5,0,6,1,1,1,0,0,0,5,8,0,5
2.651012,16,18,1540,1644,12.448077,31,29,4357.581055,4686.512207,4,4,189.320783,155.698125,11550.23382,277.456156,255,4102294118,1179248217,255,0.004932,0.004143,0.000789,96,91,0,0,14,0,18,13,2,7,0,0,0,14,17,0,5
